"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-04",98.38181,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-05",97.89477,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-06",97.32873,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-07",97.14941,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-08",97.3327,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-09",97.54395,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-10",97.62672,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-11",97.72753,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1989-12",97.87711,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.11351,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-02",98.22061,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-03",97.9397,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-04",97.31034,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-05",96.83934,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-06",96.67404,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-07",96.62535,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-08",96.44501,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-09",96.2103,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-10",96.0564,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-11",96.07507,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1990-12",96.35649,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-01",96.74671,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-02",97.01414,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-03",97.35541,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-04",97.56784,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-05",97.71628,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-06",97.92063,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-07",98.0954,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-08",98.19339,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-09",98.25491,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.19779,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-11",97.97984,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.88001,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-01",98.04431,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-02",98.47363,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.85944,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.93855,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-05",98.66721,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-06",98.25405,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.09541,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.29247,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.47393,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.60693,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.47958,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1992-12",98.576,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-01",98.97163,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.23682,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.4972,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.49656,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.23236,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-06",98.84448,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.76736,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.88588,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.06046,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.56857,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-11",100.1462,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.7116,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-01",101.3478,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.8495,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-03",102.2061,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-04",102.3247,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-05",102.3453,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-06",102.2983,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-07",102.0836,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.7419,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.333,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.9422,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.6405,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.3156,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-01",99.97373,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-02",99.84031,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.142,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.4562,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.4171,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.2976,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.1524,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.0497,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-09",99.99207,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.0192,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.1539,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.3745,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.7044,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.9913,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.2496,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.2614,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.1018,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.7919,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.4578,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.3045,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.2785,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.3324,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-11",100.4515,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1996-12",100.4876,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-01",100.5998,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.5467,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.4701,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.2757,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.0466,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-06",99.90067,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-07",99.88438,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.0063,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.1418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.2466,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.3335,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.3681,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.517,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.5539,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-03",100.382,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-04",100.2222,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-05",99.99977,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-06",99.729,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-07",99.73527,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-08",99.80591,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-09",99.8559,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-10",99.96928,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.2371,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.6441,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.2487,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.5526,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.5752,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.5508,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.4571,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.2642,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.14,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.0834,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.16,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.223,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.1727,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.0052,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-01",100.8631,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-02",100.4185,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.0237,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-04",99.699,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-05",99.64023,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-06",99.98306,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.5259,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.723,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.3736,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-10",99.98511,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-11",99.77814,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2000-12",99.85121,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-01",99.93957,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.67821,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.18551,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.1006,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-05",99.508,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.1345,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.502,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.5325,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.4053,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.1898,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.3093,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.748,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.2678,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.5298,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.582,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.3737,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.1513,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.9943,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.814,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.6223,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.4882,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.3932,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4775,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.5753,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.5782,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.3372,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.3325,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.6817,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-05",101.0328,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-06",101.3351,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.4883,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-08",101.4877,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-09",101.4953,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-10",101.5046,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-11",101.4445,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.5064,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.7561,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.8478,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.7828,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.7055,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.6325,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.6419,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.8343,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.9874,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-09",102.0353,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.0281,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-11",102.0832,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.169,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.2738,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.8715,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.1615,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.9105,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.0348,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.0752,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.9684,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.7831,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.2663,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.037,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.1986,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4567,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.8531,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.0598,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.1026,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.9304,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5967,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.3191,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.0298,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.6529,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-09",99.72936,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-10",99.89035,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.0126,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.5053,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.0682,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.4305,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.6846,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.9228,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.2082,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.2239,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.996,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.6535,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.5446,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.4587,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.2958,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.0398,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.4741,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.6609,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.94765,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.54758,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.35732,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.13274,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.01536,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.19688,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.36455,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.30361,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.4017,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.58978,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.57995,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.46152,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.48675,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.74128,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.11893,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.85115,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.6814,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.3648,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.8464,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.0249,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.9439,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.837,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.8729,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.8143,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.6538,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.3367,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9218,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.7856,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-07",101.1423,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.507,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.5716,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.5122,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.252,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.969,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.6841,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.5442,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4351,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.3453,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1392,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.7589,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.31809,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.14657,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.33496,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.57026,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.73139,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.654,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.64124,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.64523,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.50377,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.38435,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.36564,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.44488,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.5566,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.60538,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.69015,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.83135,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.99827,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0797,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2772,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.5756,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6571,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3876,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0709,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0458,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.2195,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.54,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.8229,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8789,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7903,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.5198,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2229,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.95782,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.75919,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.56657,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.31135,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.22126,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.29163,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.37543,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.33697,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.30403,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.25837,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.18063,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.32005,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.60011,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.7032,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.68652,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.65498,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.44196,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.31276,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.39367,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.46513,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.66486,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.85638,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.87728,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.79575,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.77759,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.71983,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.71684,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.89406,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.96309,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.94035,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.96617,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.99142,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.97573,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.86229,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.70549,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.67236,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.75136,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.78555,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.72958,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.61546,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.49657,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.44978,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.47031,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.63053,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.83545,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.99845,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.1724,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.2748,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2493,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.1883,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1332,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1365,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.2043,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2933,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.2424,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.1327,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.1136,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1766,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.1747,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0954,
